ID,Date,tsID,ACTUAL,Temp,Saturday,Sunday
8048,01.08.2010,6,11516.0,12.0,0.0,1
8049,02.08.2010,6,12275.0,13.5,0.0,0
8050,03.08.2010,6,12663.0,12.4,0.0,0
8051,04.08.2010,6,12262.0,10.5,0.0,0
8052,05.08.2010,6,12563.0,12.0,0.0,0
8053,06.08.2010,6,12778.0,11.0,0.0,0
8054,07.08.2010,6,12035.0,7.9,1.0,0
8055,08.08.2010,6,12172.0,8.5,0.0,1
8056,09.08.2010,6,12332.0,9.9,0.0,0
8057,10.08.2010,6,12618.0,12.0,0.0,0
8058,11.08.2010,6,12253.0,10.0,0.0,0
8059,12.08.2010,6,11879.0,9.4,0.0,0
8060,13.08.2010,6,12046.0,10.0,0.0,0
8061,14.08.2010,6,11605.0,10.0,1.0,0
8062,15.08.2010,6,11678.0,12.3,0.0,1
8063,16.08.2010,6,12375.0,10.0,0.0,0
8064,17.08.2010,6,11746.0,11.9,0.0,0
8065,18.08.2010,6,11157.0,13.3,0.0,0
8066,19.08.2010,6,10444.0,14.5,0.0,0
8067,20.08.2010,6,10696.0,17.5,0.0,0
8068,21.08.2010,6,8930.0,13.3,1.0,0
8069,22.08.2010,6,8335.0,14.2,0.0,1
8070,23.08.2010,6,9087.0,15.5,0.0,0
8071,24.08.2010,6,9220.0,15.0,0.0,0
8072,25.08.2010,6,9776.0,14.3,0.0,0
8073,26.08.2010,6,10300.0,13.2,0.0,0
8074,27.08.2010,6,9938.0,10.7,0.0,0
8075,28.08.2010,6,9281.0,13.0,1.0,0
8076,29.08.2010,6,9005.0,10.5,0.0,1
8077,30.08.2010,6,10075.0,9.5,0.0,0
8078,31.08.2010,6,10476.0,7.0,0.0,0
8079,01.09.2010,6,10855.0,12.5,0.0,0
8080,02.09.2010,6,11597.0,11.5,0.0,0
8081,03.09.2010,6,10912.0,15.5,0.0,0
8082,04.09.2010,6,10083.0,15.1,1.0,0
8083,05.09.2010,6,9957.0,15.4,0.0,1
8084,06.09.2010,6,10554.0,17.2,0.0,0
8085,07.09.2010,6,10275.0,16.6,0.0,0
8086,08.09.2010,6,9016.0,20.5,0.0,0
8087,09.09.2010,6,8943.0,17.0,0.0,0
8088,10.09.2010,6,8990.0,15.5,0.0,0
8089,11.09.2010,6,8802.0,18.5,1.0,0
8090,12.09.2010,6,8467.0,20.5,0.0,1
8091,13.09.2010,6,8938.0,20.5,0.0,0
8092,14.09.2010,6,8706.0,17.0,0.0,0
8093,15.09.2010,6,8734.0,18.5,0.0,0
8094,16.09.2010,6,8715.0,17.5,0.0,0
8095,17.09.2010,6,8649.0,19.5,0.0,0
8096,18.09.2010,6,8421.0,19.0,1.0,0
8097,19.09.2010,6,8317.0,21.0,0.0,1
8098,20.09.2010,6,8845.0,20.0,0.0,0
8099,21.09.2010,6,8771.0,18.5,0.0,0
8100,22.09.2010,6,8868.0,19.0,0.0,0
8101,23.09.2010,6,8740.0,18.4,0.0,0
8102,24.09.2010,6,8974.0,19.5,0.0,0
8103,25.09.2010,6,8796.0,17.7,1.0,0
8104,26.09.2010,6,8633.0,18.3,0.0,1
8105,27.09.2010,6,9094.0,18.0,0.0,0
8106,28.09.2010,6,8787.0,18.0,0.0,0
8107,29.09.2010,6,9014.0,17.5,0.0,0
8108,30.09.2010,6,9157.0,21.0,0.0,0
8109,01.10.2010,6,9150.0,23.0,0.0,0
8110,02.10.2010,6,8846.0,23.0,1.0,0
8111,03.10.2010,6,9196.0,23.0,0.0,1
8112,04.10.2010,6,9698.0,23.0,0.0,0
8113,05.10.2010,6,9976.0,23.0,0.0,0
8114,06.10.2010,6,10332.0,23.0,0.0,0
8115,07.10.2010,6,10384.0,23.0,0.0,0
8116,08.10.2010,6,10019.0,23.0,0.0,0
8117,09.10.2010,6,9177.0,23.0,1.0,0
8118,10.10.2010,6,8797.0,23.0,0.0,1
8119,11.10.2010,6,9497.0,23.0,0.0,0
8120,12.10.2010,6,9789.0,23.0,0.0,0
8121,13.10.2010,6,10372.0,23.0,0.0,0
8122,14.10.2010,6,10600.0,23.0,0.0,0
8123,15.10.2010,6,11060.0,23.0,0.0,0
8124,16.10.2010,6,9715.0,23.0,1.0,0
8125,17.10.2010,6,9298.0,23.0,0.0,1
8126,18.10.2010,6,10264.0,23.0,0.0,0
8127,19.10.2010,6,10202.0,23.0,0.0,0
8128,20.10.2010,6,10270.0,23.0,0.0,0
8129,21.10.2010,6,10132.0,23.0,0.0,0
8130,22.10.2010,6,9621.0,23.0,0.0,0
8131,23.10.2010,6,10178.0,23.0,1.0,0
8132,24.10.2010,6,9807.0,23.0,0.0,1
8133,25.10.2010,6,10689.0,23.0,0.0,0
8134,26.10.2010,6,10301.0,23.0,0.0,0
8135,27.10.2010,6,10006.0,23.0,0.0,0
8136,28.10.2010,6,10066.0,23.0,0.0,0
8137,29.10.2010,6,11015.0,23.0,0.0,0
8138,30.10.2010,6,10461.0,23.0,1.0,0
8139,31.10.2010,6,10469.0,0.0,0.0,1
8140,01.11.2010,6,11389.0,23.0,0.0,0
8141,02.11.2010,6,11165.0,23.0,0.0,0
8142,03.11.2010,6,11174.0,23.0,0.0,0
8143,04.11.2010,6,10217.0,23.0,0.0,1
8144,05.11.2010,6,9834.0,23.0,0.0,1
8145,06.11.2010,6,9562.0,23.0,1.0,0
8146,07.11.2010,6,9745.0,23.0,0.0,1
8147,08.11.2010,6,10586.0,23.0,0.0,0
8148,09.11.2010,6,10633.0,23.0,0.0,0
8149,10.11.2010,6,11047.0,23.0,0.0,0
8150,11.11.2010,6,10944.0,23.0,0.0,0
8151,12.11.2010,6,10936.0,23.0,0.0,0
8152,13.11.2010,6,10408.0,23.0,0.0,0
8153,14.11.2010,6,9750.0,23.0,0.0,1
8154,15.11.2010,6,10510.0,23.0,0.0,0
8155,16.11.2010,6,10447.0,23.0,0.0,0
8156,17.11.2010,6,10979.0,23.0,0.0,0
8157,18.11.2010,6,11158.0,23.0,0.0,0
8158,19.11.2010,6,11326.0,23.0,0.0,0
8159,20.11.2010,6,10784.0,23.0,1.0,0
8160,21.11.2010,6,10770.0,23.0,0.0,1
8161,22.11.2010,6,11579.0,23.0,0.0,0
8162,23.11.2010,6,12057.0,23.0,0.0,0
8163,24.11.2010,6,11508.0,23.0,0.0,0
8164,25.11.2010,6,11111.0,23.0,0.0,0
8165,26.11.2010,6,11271.0,23.0,0.0,0
8166,27.11.2010,6,10949.0,23.0,1.0,0
8167,28.11.2010,6,10644.0,23.0,0.0,1
8168,29.11.2010,6,11866.0,23.0,0.0,0
8169,30.11.2010,6,11434.0,23.0,0.0,0
8170,01.12.2010,6,11855.0,23.0,0.0,0
8171,02.12.2010,6,13209.0,23.0,0.0,0
8172,03.12.2010,6,13429.0,23.0,0.0,0
8173,04.12.2010,6,12054.0,23.0,1.0,0
8174,05.12.2010,6,11509.0,23.0,0.0,1
8175,06.12.2010,6,12103.0,23.0,0.0,0
8176,07.12.2010,6,12486.0,23.0,0.0,0
8177,08.12.2010,6,12707.0,23.0,0.0,0
8178,09.12.2010,6,12850.0,23.0,0.0,0
8179,10.12.2010,6,12553.0,23.0,0.0,0
8180,11.12.2010,6,12004.0,23.0,1.0,0
8181,12.12.2010,6,11758.0,23.0,0.0,1
8182,13.12.2010,6,12348.0,23.0,0.0,0
8183,14.12.2010,6,12754.0,23.0,0.0,0
8184,15.12.2010,6,12773.0,23.0,0.0,0
8185,16.12.2010,6,12754.0,23.0,0.0,0
8186,17.12.2010,6,12764.0,23.0,0.0,0
8187,18.12.2010,6,12568.0,23.0,1.0,0
8188,19.12.2010,6,12457.0,23.0,0.0,1
8189,20.12.2010,6,13271.0,23.0,0.0,0
8190,21.12.2010,6,13076.0,23.0,0.0,0
8191,22.12.2010,6,12526.0,23.0,0.0,0
8192,23.12.2010,6,12824.0,23.0,0.0,0
8193,24.12.2010,6,12728.0,18.6,0.0,0
8194,25.12.2010,6,12370.0,17.0,1.0,0
8195,26.12.2010,6,12056.0,21.7,0.0,1
8196,27.12.2010,6,12586.0,23.0,0.0,0
8197,28.12.2010,6,12544.0,23.0,0.0,0
8198,29.12.2010,6,12516.0,23.0,0.0,0
8199,30.12.2010,6,12694.0,23.0,0.0,0
8200,31.12.2010,6,12565.0,23.0,0.0,0
8201,01.01.2011,6,11977.0,23.0,1.0,0
8202,02.01.2011,6,12379.0,23.0,0.0,1
8203,03.01.2011,6,12458.0,23.0,0.0,1
8204,04.01.2011,6,12428.0,23.0,0.0,1
8205,05.01.2011,6,11987.0,19.5,0.0,1
8206,06.01.2011,6,12340.0,23.0,0.0,1
8207,07.01.2011,6,12446.0,23.0,0.0,1
8208,08.01.2011,6,12627.0,23.0,1.0,0
8209,09.01.2011,6,12779.0,23.0,0.0,1
8210,10.01.2011,6,12953.0,23.0,0.0,1
8211,11.01.2011,6,13886.0,23.0,0.0,0
8212,12.01.2011,6,14224.0,19.0,0.0,0
8213,13.01.2011,6,14161.0,17.5,0.0,0
8214,14.01.2011,6,14041.0,18.0,0.0,0
8215,15.01.2011,6,12983.0,21.0,1.0,0
8216,16.01.2011,6,12711.0,21.5,0.0,1
8217,17.01.2011,6,13908.0,18.5,0.0,0
8218,18.01.2011,6,14385.0,19.0,0.0,0
8219,19.01.2011,6,14826.0,18.0,0.0,0
8220,20.01.2011,6,14742.0,19.5,0.0,0
8221,21.01.2011,6,14800.0,19.5,0.0,0
8222,22.01.2011,6,14205.0,21.5,1.0,0
8223,23.01.2011,6,13583.0,22.0,0.0,1
8224,24.01.2011,6,13564.0,21.0,0.0,0
8225,25.01.2011,6,13653.0,19.5,0.0,0
8226,26.01.2011,6,13528.0,18.0,0.0,0
8227,27.01.2011,6,13594.0,15.5,0.0,0
8228,28.01.2011,6,14202.0,15.0,0.0,0
8229,29.01.2011,6,13533.0,16.0,1.0,0
8230,30.01.2011,6,13513.0,19.0,0.0,1
8231,31.01.2011,6,13902.0,19.0,0.0,0
8232,01.02.2011,6,13884.0,20.0,0.0,0
8233,02.02.2011,6,14014.0,20.5,0.0,0
8234,03.02.2011,6,13697.0,18.5,0.0,0
8235,04.02.2011,6,13709.0,19.0,0.0,0
8236,05.02.2011,6,13115.0,13.7,1.0,0
8237,06.02.2011,6,12787.0,11.5,0.0,1
8238,07.02.2011,6,13609.0,10.5,0.0,0
8239,08.02.2011,6,13548.0,12.0,0.0,0
8240,09.02.2011,6,13165.0,11.5,0.0,0
8241,10.02.2011,6,13255.0,14.4,0.0,0
8242,11.02.2011,6,13771.0,18.8,0.0,0
8243,12.02.2011,6,13377.0,18.5,1.0,0
8244,13.02.2011,6,12973.0,15.5,0.0,1
8245,14.02.2011,6,14096.0,15.0,0.0,0
8246,15.02.2011,6,14130.0,13.5,0.0,0
8247,16.02.2011,6,14842.0,9.0,0.0,0
8248,17.02.2011,6,14908.0,17.4,0.0,0
8249,18.02.2011,6,14957.0,13.5,0.0,0
8250,19.02.2011,6,14550.0,13.0,1.0,0
8251,20.02.2011,6,14360.0,16.0,0.0,1
8252,21.02.2011,6,14985.0,17.0,0.0,0
8253,22.02.2011,6,15272.0,14.0,0.0,0
8254,23.02.2011,6,15085.0,14.0,0.0,1
8255,24.02.2011,6,14914.0,13.0,0.0,0
8256,25.02.2011,6,14965.0,12.5,0.0,0
8257,26.02.2011,6,14459.0,11.0,1.0,0
8258,27.02.2011,6,13871.0,12.0,0.0,1
8259,28.02.2011,6,14632.0,12.0,0.0,0
8260,01.03.2011,6,14475.0,10.5,0.0,0
8261,02.03.2011,6,14792.0,10.0,0.0,0
8262,03.03.2011,6,14601.0,9.5,0.0,0
8263,04.03.2011,6,14497.0,6.5,0.0,0
8264,05.03.2011,6,14060.0,7.0,0.0,0
8265,06.03.2011,6,12578.0,7.0,0.0,1
8266,07.03.2011,6,12193.0,8.2,0.0,1
8267,08.03.2011,6,12337.0,11.0,0.0,1
8268,09.03.2011,6,14171.0,10.5,0.0,0
8269,10.03.2011,6,13527.0,14.0,0.0,0
8270,11.03.2011,6,13100.0,13.5,0.0,0
8271,12.03.2011,6,12574.0,13.0,1.0,0
8272,13.03.2011,6,12342.0,10.0,0.0,1
8273,14.03.2011,6,12782.0,11.2,0.0,0
8274,15.03.2011,6,12433.0,9.5,0.0,0
8275,16.03.2011,6,12087.0,7.0,0.0,0
8276,17.03.2011,6,12030.0,8.0,0.0,0
8277,18.03.2011,6,12105.0,10.0,0.0,0
8278,19.03.2011,6,11798.0,11.0,1.0,0
8279,20.03.2011,6,11593.0,12.0,0.0,1
8280,21.03.2011,6,12104.0,13.0,0.0,0
8281,22.03.2011,6,12366.0,9.2,0.0,0
8282,23.03.2011,6,12198.0,10.0,0.0,0
8283,24.03.2011,6,12180.0,5.7,0.0,0
8284,25.03.2011,6,12091.0,5.8,0.0,0
8285,26.03.2011,6,11316.0,8.0,1.0,0
8286,27.03.2011,6,10770.0,7.4,0.0,1
8287,28.03.2011,6,11998.0,5.4,0.0,0
8288,29.03.2011,6,12111.0,8.6,0.0,0
8289,30.03.2011,6,11674.0,11.5,0.0,0
8290,31.03.2011,6,11493.0,11.0,0.0,0
8291,01.04.2011,6,11480.0,10.5,0.0,0
8292,02.04.2011,6,11255.0,6.5,1.0,0
8293,03.04.2011,6,10989.0,9.0,0.0,1
8294,04.04.2011,6,11197.0,10.6,0.0,0
8295,05.04.2011,6,11115.0,4.0,0.0,0
8296,06.04.2011,6,10962.0,0.0,0.0,0
8297,07.04.2011,6,10756.0,4.9,0.0,0
8298,08.04.2011,6,10559.0,5.7,0.0,0
8299,09.04.2011,6,10336.0,8.5,1.0,0
8300,10.04.2011,6,10262.0,7.9,0.0,1
8301,11.04.2011,6,11033.0,5.5,0.0,0
8302,12.04.2011,6,11063.0,1.5,0.0,0
8303,13.04.2011,6,11337.0,2.8,0.0,0
8304,14.04.2011,6,10973.0,8.0,0.0,0
8305,15.04.2011,6,10784.0,11.0,0.0,0
8306,16.04.2011,6,10276.0,8.8,1.0,0
8307,17.04.2011,6,10204.0,3.0,0.0,1
8308,18.04.2011,6,10598.0,3.0,0.0,0
8309,19.04.2011,6,10215.0,6.0,0.0,0
8310,20.04.2011,6,10461.0,7.5,0.0,0
8311,21.04.2011,6,10373.0,7.5,0.0,0
8312,22.04.2011,6,10589.0,5.0,0.0,0
8313,23.04.2011,6,10230.0,3.0,1.0,0
8314,24.04.2011,6,10161.0,1.5,0.0,1
8315,25.04.2011,6,10166.0,5.2,0.0,0
8316,26.04.2011,6,9967.0,4.5,0.0,0
8317,27.04.2011,6,9674.0,5.2,0.0,0
8318,28.04.2011,6,9536.0,2.7,0.0,0
8319,29.04.2011,6,9665.0,3.0,0.0,0
8320,30.04.2011,6,8901.0,5.5,1.0,0
8321,01.05.2011,6,8735.0,6.5,0.0,1
8322,02.05.2011,6,8880.0,5.5,0.0,1
8323,03.05.2011,6,9433.0,6.0,0.0,0
8324,04.05.2011,6,9348.0,4.2,0.0,0
8325,05.05.2011,6,9320.0,2.7,0.0,0
8326,06.05.2011,6,8966.0,1.5,0.0,0
8327,07.05.2011,6,9002.0,-2.0,1.0,0
8328,08.05.2011,6,8806.0,-1.0,0.0,1
8329,09.05.2011,6,8862.0,4.5,0.0,1
8330,10.05.2011,6,9411.0,1.7,0.0,0
8331,11.05.2011,6,9432.0,0.5,0.0,0
8332,12.05.2011,6,9445.0,0.1,0.0,0
8333,13.05.2011,6,9360.0,-2.5,0.0,0
8334,14.05.2011,6,9065.0,-3.5,1.0,0
8335,15.05.2011,6,9006.0,-6.0,0.0,1
8336,16.05.2011,6,9399.0,-5.5,0.0,0
8337,17.05.2011,6,9453.0,-5.2,0.0,0
8338,18.05.2011,6,9476.0,-2.8,0.0,0
8339,19.05.2011,6,9314.0,0.0,0.0,0
8340,20.05.2011,6,9242.0,-2.5,0.0,0
8341,21.05.2011,6,8985.0,-2.7,1.0,0
8342,22.05.2011,6,8884.0,-0.9,0.0,1
8343,23.05.2011,6,9054.0,-4.0,0.0,0
8344,24.05.2011,6,8684.0,-11.7,0.0,0
8345,25.05.2011,6,9373.0,-11.7,0.0,0
8346,26.05.2011,6,9154.0,-11.1,0.0,0
8347,27.05.2011,6,9188.0,-9.1,0.0,0
8348,28.05.2011,6,8663.0,-0.4,1.0,0
8349,29.05.2011,6,8587.0,1.7,0.0,1
8350,30.05.2011,6,9294.0,6.5,0.0,0
8351,31.05.2011,6,9551.0,3.5,0.0,0
8352,01.06.2011,6,9818.0,-1.9,0.0,0
8353,02.06.2011,6,9491.0,-3.7,0.0,0
8354,03.06.2011,6,9714.0,-2.8,0.0,0
8355,04.06.2011,6,9664.0,-1.0,1.0,0
8356,05.06.2011,6,9268.0,-1.5,0.0,1
8357,06.06.2011,6,9655.0,-5.9,0.0,0
8358,07.06.2011,6,9840.0,-4.8,0.0,0
8359,08.06.2011,6,9893.0,-1.8,0.0,0
8360,09.06.2011,6,9782.0,-0.5,0.0,0
8361,10.06.2011,6,9907.0,2.5,0.0,0
8362,11.06.2011,6,9536.0,4.0,1.0,0
8363,12.06.2011,6,9449.0,1.0,0.0,1
8364,13.06.2011,6,9668.0,4.2,0.0,1
8365,14.06.2011,6,10098.0,4.5,0.0,0
8366,15.06.2011,6,10295.0,1.5,0.0,0
8367,16.06.2011,6,9935.0,-1.0,0.0,0
8368,17.06.2011,6,10050.0,3.2,0.0,0
8369,18.06.2011,6,9619.0,-0.5,1.0,0
8370,19.06.2011,6,9457.0,-2.0,0.0,1
8371,20.06.2011,6,9911.0,-4.0,0.0,0
8372,21.06.2011,6,10425.0,-7.5,0.0,0
8373,22.06.2011,6,9849.0,-8.5,0.0,0
8374,23.06.2011,6,9416.0,-7.8,0.0,0
8375,24.06.2011,6,9360.0,-3.6,0.0,0
8376,25.06.2011,6,8977.0,-5.5,1.0,0
8377,26.06.2011,6,9072.0,-11.5,0.0,1
8378,27.06.2011,6,9839.0,-11.4,0.0,0
8379,28.06.2011,6,10768.0,-10.6,0.0,0
8380,29.06.2011,6,10838.0,-9.8,0.0,0
8381,30.06.2011,6,11001.0,-9.2,0.0,0
8382,01.07.2011,6,10767.0,-7.0,0.0,0
8383,02.07.2011,6,10684.0,-4.4,1.0,0
8384,03.07.2011,6,10598.0,-4.0,0.0,1
8385,04.07.2011,6,11271.0,-5.5,0.0,0
8386,05.07.2011,6,11204.0,-5.5,0.0,0
8387,06.07.2011,6,11670.0,-4.5,0.0,0
8388,07.07.2011,6,11843.0,-2.5,0.0,0
8389,08.07.2011,6,11791.0,5.0,0.0,0
8390,09.07.2011,6,11721.0,6.0,1.0,0
8391,10.07.2011,6,11413.0,0.4,0.0,1
8392,11.07.2011,6,11618.0,-1.5,0.0,0
8393,12.07.2011,6,10905.0,-0.5,0.0,0
8394,13.07.2011,6,10571.0,2.7,0.0,0
8395,14.07.2011,6,10783.0,2.5,0.0,0
8396,15.07.2011,6,11113.0,3.0,0.0,0
8397,16.07.2011,6,10824.0,2.0,1.0,0
8398,17.07.2011,6,10642.0,1.0,0.0,1
8399,18.07.2011,6,11215.0,4.0,0.0,0
8400,19.07.2011,6,11420.0,5.0,0.0,0
8401,20.07.2011,6,11685.0,6.5,0.0,0
8402,21.07.2011,6,11971.0,7.5,0.0,0
8403,22.07.2011,6,11770.0,7.0,0.0,0
8404,23.07.2011,6,10801.0,9.0,1.0,0
8405,24.07.2011,6,10732.0,8.7,0.0,1
8406,25.07.2011,6,11642.0,4.0,0.0,0
8407,26.07.2011,6,11646.0,4.4,0.0,0
8408,27.07.2011,6,12183.0,7.9,0.0,0
8409,28.07.2011,6,12355.0,6.3,0.0,0
8410,29.07.2011,6,12846.0,9.0,0.0,0
8411,30.07.2011,6,12107.0,9.0,1.0,0
8412,31.07.2011,6,11859.0,11.2,0.0,1
8413,01.08.2011,6,13347.0,6.9,0.0,0
8414,02.08.2011,6,12522.0,7.0,0.0,0
8415,03.08.2011,6,12075.0,9.5,0.0,0
8416,04.08.2011,6,11638.0,6.0,0.0,0
8417,05.08.2011,6,10869.0,6.1,0.0,0
8418,06.08.2011,6,9561.0,10.2,1.0,0
8419,07.08.2011,6,9870.0,13.0,0.0,1
8420,08.08.2011,6,9891.0,16.4,0.0,0
8421,09.08.2011,6,10823.0,9.4,0.0,0
8422,10.08.2011,6,10958.0,11.0,0.0,0
8423,11.08.2011,6,11260.0,9.5,0.0,0
8424,12.08.2011,6,11528.0,8.5,0.0,0
8425,13.08.2011,6,11056.0,13.3,1.0,0
8426,14.08.2011,6,11303.0,11.0,0.0,1
8427,15.08.2011,6,12342.0,7.5,0.0,0
8428,16.08.2011,6,12779.0,7.1,0.0,0
8429,17.08.2011,6,12311.0,10.0,0.0,0
8430,18.08.2011,6,12028.0,9.5,0.0,0
8431,19.08.2011,6,11839.0,13.0,0.0,0
8432,20.08.2011,6,10486.0,9.0,1.0,0
8433,21.08.2011,6,10422.0,8.5,0.0,1
8434,22.08.2011,6,11079.0,13.5,0.0,0
8435,23.08.2011,6,10287.0,14.5,0.0,0
8436,24.08.2011,6,9596.0,11.5,0.0,0
8437,25.08.2011,6,9451.0,9.6,0.0,0
8438,26.08.2011,6,9265.0,11.5,0.0,0
8439,27.08.2011,6,8829.0,10.5,1.0,0
8440,28.08.2011,6,8727.0,11.5,0.0,1
8441,29.08.2011,6,9830.0,16.0,0.0,0
8442,30.08.2011,6,10296.0,14.5,0.0,0
8443,31.08.2011,6,10601.0,14.0,0.0,0
8444,01.09.2011,6,10593.0,16.5,0.0,0
8445,02.09.2011,6,10657.0,15.8,0.0,0
8446,03.09.2011,6,9808.0,13.0,1.0,0
8447,04.09.2011,6,9424.0,14.0,0.0,1
8448,05.09.2011,6,9854.0,17.5,0.0,0
8449,06.09.2011,6,9122.0,19.0,0.0,0
8450,07.09.2011,6,8765.0,15.6,0.0,0
8451,08.09.2011,6,8941.0,13.5,0.0,0
8452,09.09.2011,6,9359.0,13.5,0.0,0
8453,10.09.2011,6,8082.0,18.5,1.0,0
8454,11.09.2011,6,8126.0,17.3,0.0,1
8455,12.09.2011,6,8850.0,15.0,0.0,0
8456,13.09.2011,6,9032.0,16.0,0.0,0
8457,14.09.2011,6,9334.0,23.0,0.0,0
8458,15.09.2011,6,9160.0,15.5,0.0,0
8459,16.09.2011,6,9250.0,16.0,0.0,0
8460,17.09.2011,6,8649.0,15.0,1.0,0
8461,18.09.2011,6,8569.0,16.5,0.0,1
8462,19.09.2011,6,8937.0,18.0,0.0,0
8463,20.09.2011,6,9284.0,18.5,0.0,0
8464,21.09.2011,6,9307.0,21.5,0.0,0
8465,22.09.2011,6,9263.0,23.0,0.0,0
8466,23.09.2011,6,9348.0,22.0,0.0,0
8467,24.09.2011,6,9071.0,23.0,1.0,0
8468,25.09.2011,6,8716.0,23.0,0.0,1
8469,26.09.2011,6,9359.0,23.0,0.0,0
8470,27.09.2011,6,9717.0,22.0,0.0,0
8471,28.09.2011,6,9748.0,20.6,0.0,0
8472,29.09.2011,6,9003.0,18.0,0.0,0
8473,30.09.2011,6,9058.0,18.0,0.0,0
8474,01.10.2011,6,9045.0,17.5,1.0,0
8475,02.10.2011,6,9031.0,22.5,0.0,1
8476,03.10.2011,6,10027.0,23.0,0.0,0
8477,04.10.2011,6,10105.0,23.0,0.0,0
8478,05.10.2011,6,9916.0,20.5,0.0,0
8479,06.10.2011,6,10087.0,23.0,0.0,0
8480,07.10.2011,6,10239.0,20.0,0.0,0
8481,08.10.2011,6,9821.0,21.5,1.0,0
8482,09.10.2011,6,9220.0,23.0,0.0,1
8483,10.10.2011,6,9505.0,21.5,0.0,0
8484,11.10.2011,6,9386.0,20.5,0.0,0
8485,12.10.2011,6,8928.0,21.5,0.0,0
8486,13.10.2011,6,9174.0,23.0,0.0,0
8487,14.10.2011,6,9142.0,23.0,0.0,0
8488,15.10.2011,6,9146.0,23.0,1.0,0
8489,16.10.2011,6,9011.0,23.0,0.0,1
8490,17.10.2011,6,10036.0,23.0,0.0,0
8491,18.10.2011,6,10330.0,23.0,0.0,0
8492,19.10.2011,6,9754.0,23.0,0.0,0
8493,20.10.2011,6,10194.0,23.0,0.0,0
8494,21.10.2011,6,10519.0,23.0,0.0,0
8495,22.10.2011,6,10305.0,23.0,1.0,0
8496,23.10.2011,6,10234.0,23.0,0.0,1
8497,24.10.2011,6,10636.0,23.0,0.0,0
8498,25.10.2011,6,10909.0,22.5,0.0,0
8499,26.10.2011,6,11286.0,20.9,0.0,0
8500,27.10.2011,6,11491.0,23.0,0.0,0
8501,28.10.2011,6,11364.0,21.5,0.0,0
8502,29.10.2011,6,11034.0,23.0,1.0,0
8503,30.10.2011,6,10896.0,23.0,0.0,1
8504,31.10.2011,6,11405.0,23.0,0.0,0
8505,01.11.2011,6,11299.0,23.0,0.0,0
8506,02.11.2011,6,11477.0,23.0,0.0,0
8507,03.11.2011,6,11477.0,23.0,0.0,0
8508,04.11.2011,6,10895.0,23.0,0.0,1
8509,05.11.2011,6,11189.0,23.0,1.0,0
8510,06.11.2011,6,11817.0,23.0,0.0,1
8511,07.11.2011,6,12908.0,23.0,0.0,0
8512,08.11.2011,6,13174.0,23.0,0.0,0
8513,09.11.2011,6,12865.0,23.0,0.0,0
8514,10.11.2011,6,12723.0,23.0,0.0,0
8515,11.11.2011,6,12784.0,23.0,0.0,0
8516,12.11.2011,6,12282.0,23.0,1.0,0
8517,13.11.2011,6,12022.0,23.0,0.0,1
8518,14.11.2011,6,12807.0,23.0,0.0,0
8519,15.11.2011,6,13086.0,23.0,0.0,0
8520,16.11.2011,6,13055.0,23.0,0.0,0
8521,17.11.2011,6,13077.0,23.0,0.0,0
8522,18.11.2011,6,12672.0,23.0,0.0,0
8523,19.11.2011,6,12038.0,23.0,1.0,0
8524,20.11.2011,6,12286.0,23.0,0.0,1
8525,21.11.2011,6,12862.0,23.0,0.0,0
8526,22.11.2011,6,12940.0,23.0,0.0,0
8527,23.11.2011,6,13281.0,23.0,0.0,0
8528,24.11.2011,6,13994.0,23.0,0.0,0
8529,25.11.2011,6,14409.0,23.0,0.0,0
8530,26.11.2011,6,14113.0,23.0,1.0,0
8531,27.11.2011,6,13884.0,23.0,0.0,1
8532,28.11.2011,6,13850.0,23.0,0.0,0
8533,29.11.2011,6,13068.0,23.0,0.0,0
8534,30.11.2011,6,13108.0,23.0,0.0,0
8535,01.12.2011,6,13349.0,23.0,0.0,0
8536,02.12.2011,6,13674.0,23.0,0.0,0
8537,03.12.2011,6,13445.0,23.0,1.0,0
8538,04.12.2011,6,13169.0,23.0,0.0,1
8539,05.12.2011,6,13462.0,23.0,0.0,0
8540,06.12.2011,6,13422.0,23.0,0.0,0
8541,07.12.2011,6,13266.0,23.0,0.0,0
8542,08.12.2011,6,13549.0,23.0,0.0,0
8543,09.12.2011,6,13471.0,23.0,0.0,0
8544,10.12.2011,6,13148.0,23.0,1.0,0
8545,11.12.2011,6,13113.0,23.0,0.0,1
8546,12.12.2011,6,13463.0,23.0,0.0,0
8547,13.12.2011,6,13204.0,23.0,0.0,0
8548,14.12.2011,6,13391.0,23.0,0.0,0
8549,15.12.2011,6,13386.0,23.0,0.0,0
8550,16.12.2011,6,13409.0,23.0,0.0,0
8551,17.12.2011,6,13184.0,23.0,1.0,0
8552,18.12.2011,6,12973.0,23.0,0.0,1
8553,19.12.2011,6,13331.0,23.0,0.0,0
8554,20.12.2011,6,13217.0,23.0,0.0,0
8555,21.12.2011,6,13283.0,23.0,0.0,0
8556,22.12.2011,6,13395.0,23.0,0.0,0
8557,23.12.2011,6,13617.0,23.0,0.0,0
8558,24.12.2011,6,13370.0,23.0,1.0,0
8559,25.12.2011,6,13239.0,22.7,0.0,1
8560,26.12.2011,6,13890.0,21.0,0.0,0
8561,27.12.2011,6,13491.0,19.5,0.0,0
8562,28.12.2011,6,13494.0,21.5,0.0,0
